post_title,post_content,post_status,post_type,tax_ait-items,meta:_ait-item_subtitle,meta:_ait-item_map:address,meta:_ait-item_map:latitude,meta:_ait-item_map:longitude,meta:_ait-item_telephone,meta:_ait-item_web,meta:_ait-item_email,meta:_ait-item_headerType,meta:_ait-item_featuredItem,price_range,source_file,source_sheet
Burberry Thomas Burberry House London,British heritage,publish,ait-item,Shopping,Couture House,"Piccadilly, W1J5PR London",,,+44 20 7839 5222,,,map,true,4,Global_2000,Couture_Houses_Designer_Boutiques
Gucci Sloane Street London,Italian prestige,publish,ait-item,Shopping,Couture House,"Sloane Street, SW1X9PG London",,,+44 20 7823 2404,,,map,true,4,Global_2000,Couture_Houses_Designer_Boutiques
Prada Madison Avenue New York,Italian icon,publish,ait-item,Shopping,Couture House,"Madison Avenue, 10021 New York",,,+1 212 308 2600,,,map,true,4,Global_2000,Couture_Houses_Designer_Boutiques
Louis Vuitton Fifth Avenue NYC,NYC flagship,publish,ait-item,Shopping,Luxury Flagship,"Fifth Avenue, 10022 New York",,,+1 212 758 8877,,,map,true,4,Global_2000,Couture_Houses_Designer_Boutiques
Chanel 57th Street New York,American prestige,publish,ait-item,Shopping,Couture House,"57th Street, 10019 New York",,,+1 212 355 5050,,,map,true,4,Global_2000,Couture_Houses_Designer_Boutiques
Guerlain Fifth Avenue NYC,Fragrance temple,publish,ait-item,Parfumerie & Beauté,Perfume House,"Fifth Avenue, 10022 New York",,,+1 212 355 9293,,,map,true,4,Global_2000,Couture_Houses_Designer_Boutiques
Saks Fifth Avenue,American luxury,publish,ait-item,Shopping,Department Store,"Fifth Avenue, 10022 New York",,,+1 212 753 4000,,,map,true,2,Global_2000,Couture_Houses_Designer_Boutiques
Bergdorf Goodman Fifth Avenue,Fashion arbiter,publish,ait-item,Shopping,Department Store,"Fifth Avenue, 10019 New York",,,+1 212 753 7300,,,map,true,2,Global_2000,Couture_Houses_Designer_Boutiques
Valentino Via Montenapoleone Milan,Italian elegance,publish,ait-item,Shopping,Couture House,"Via Montenapoleone, 20121 Milan",,,+39 2 777 871,,,map,true,4,Global_2000,Couture_Houses_Designer_Boutiques
Prada Galleria Milan,Milan fashion,publish,ait-item,Shopping,Couture House,"Galleria, 20122 Milan",,,+39 2 877 946,,,map,true,4,Global_2000,Couture_Houses_Designer_Boutiques
Giorgio Armani Via Montenapoleone,Armani empire,publish,ait-item,Shopping,Couture House,"Via Montenapoleone, 20121 Milan",,,+39 2 7231 8600,,,map,true,4,Global_2000,Couture_Houses_Designer_Boutiques
Versace Via Montenapoleone Milan,Italian drama,publish,ait-item,Shopping,Couture House,"Via Montenapoleone, 20121 Milan",,,+39 2 763 87733,,,map,true,4,Global_2000,Couture_Houses_Designer_Boutiques
Dolce & Gabbana Via Montenapoleone,Sicilian fusion,publish,ait-item,Shopping,Couture House,"Via Montenapoleone, 20121 Milan",,,+39 2 7600 6155,,,map,true,4,Global_2000,Couture_Houses_Designer_Boutiques
Le Calandre Padua,,publish,ait-item,Gastronomie,Restaurant Michelin 1★,"35010, Rubano Italy",,,,,Veneto modern,map,true,3,Global_2000,Michelin_1_Star_Global_Expansion_2
Locanda Ovidio Maleo,,publish,ait-item,Gastronomie,Restaurant Michelin 1★,"26834, Maleo Italy",,,,,Lombardy gem,map,true,3,Global_2000,Michelin_1_Star_Global_Expansion_2
Trattoria Grappolo Uvaia Rome,,publish,ait-item,Gastronomie,Restaurant Michelin 1★,"00187, Rome Italy",,,,,Roman warmth,map,true,3,Global_2000,Michelin_1_Star_Global_Expansion_2
Armando al Pantheon Rome,,publish,ait-item,Gastronomie,Restaurant Michelin 1★,"00186, Rome Italy",,,,,Historic trattoria,map,true,3,Global_2000,Michelin_1_Star_Global_Expansion_2
Checchino dal 1887 Rome,,publish,ait-item,Gastronomie,Restaurant Michelin 1★,"00153, Rome Italy",,,,,Testaccio legend,map,true,3,Global_2000,Michelin_1_Star_Global_Expansion_2
Il Convivio Rome,,publish,ait-item,Gastronomie,Restaurant Michelin 1★,"00186, Rome Italy",,,,,Roman elegance,map,true,3,Global_2000,Michelin_1_Star_Global_Expansion_2
Flavio al Velavevodetto Rome,,publish,ait-item,Gastronomie,Restaurant Michelin 1★,"00184, Rome Italy",,,,,Subura hidden,map,true,3,Global_2000,Michelin_1_Star_Global_Expansion_2
Meo Patacca Rome,,publish,ait-item,Gastronomie,Restaurant Michelin 1★,"00186, Rome Italy",,,,,Roman character,map,true,3,Global_2000,Michelin_1_Star_Global_Expansion_2
Pipero Roma Rome,,publish,ait-item,Gastronomie,Restaurant Michelin 1★,"00186, Rome Italy",,,,,Carbonara king,map,true,3,Global_2000,Michelin_1_Star_Global_Expansion_2
Guido da Costagliola Tuscany,,publish,ait-item,Gastronomie,Restaurant Michelin 1★,"53018, Siena Italy",,,,,Tuscan comfort,map,true,3,Global_2000,Michelin_1_Star_Global_Expansion_2
Alle Murate Florence,,publish,ait-item,Gastronomie,Restaurant Michelin 1★,"50122, Florence Italy",,,,,Florentine gem,map,true,3,Global_2000,Michelin_1_Star_Global_Expansion_2
Garga Florence,,publish,ait-item,Gastronomie,Restaurant Michelin 1★,"50123, Florence Italy",,,,,Tuscan soul,map,true,3,Global_2000,Michelin_1_Star_Global_Expansion_2
Buca Mario Florence,,publish,ait-item,Gastronomie,Restaurant Michelin 1★,"50125, Florence Italy",,,,,Florentine classic,map,true,3,Global_2000,Michelin_1_Star_Global_Expansion_2
Cammillo Florence,,publish,ait-item,Gastronomie,Restaurant Michelin 1★,"50125, Florence Italy",,,,,Arno riverside,map,true,3,Global_2000,Michelin_1_Star_Global_Expansion_2
Oliveto Venice,,publish,ait-item,Gastronomie,Restaurant Michelin 1★,"30123, Venice Italy",,,,,Venetian light,map,true,3,Global_2000,Michelin_1_Star_Global_Expansion_2
Antigo Martini Venice,,publish,ait-item,Gastronomie,Restaurant Michelin 1★,"30124, Venice Italy",,,,,Venice tradition,map,true,3,Global_2000,Michelin_1_Star_Global_Expansion_2
Corte Sconta Venice,,publish,ait-item,Gastronomie,Restaurant Michelin 1★,"30122, Venice Italy",,,,,Seafood sanctuary,map,true,3,Global_2000,Michelin_1_Star_Global_Expansion_2
Aciugheta Venice,,publish,ait-item,Gastronomie,Restaurant Michelin 1★,"30122, Venice Italy",,,,,Fish paradise,map,true,3,Global_2000,Michelin_1_Star_Global_Expansion_2
Trattoria Busa alle Torres Venice,,publish,ait-item,Gastronomie,Restaurant Michelin 1★,"30121, Venice Italy",,,,,Venetian corner,map,true,3,Global_2000,Michelin_1_Star_Global_Expansion_2
Alle Testiere Venice,,publish,ait-item,Gastronomie,Restaurant Michelin 1★,"30122, Venice Italy",,,,,Fish focus,map,true,3,Global_2000,Michelin_1_Star_Global_Expansion_2
Catavino Barcelona,,publish,ait-item,Gastronomie,Restaurant Michelin 1★,"08002, Barcelona Spain",,,,,Wine & tapas,map,true,3,Global_2000,Michelin_1_Star_Global_Expansion_2
Tickets Barcelona,,publish,ait-item,Gastronomie,Restaurant Michelin 1★,"08004, Barcelona Spain",,,,,Tapas theatre,map,true,3,Global_2000,Michelin_1_Star_Global_Expansion_2
Chefs Club Barcelona,,publish,ait-item,Gastronomie,Restaurant Michelin 1★,"08003, Barcelona Spain",,,,,Catalan hub,map,true,3,Global_2000,Michelin_1_Star_Global_Expansion_2
Caelis Barcelona,,publish,ait-item,Gastronomie,Restaurant Michelin 1★,"08001, Barcelona Spain",,,,,Catalan modern,map,true,3,Global_2000,Michelin_1_Star_Global_Expansion_2
Enfants Terribles Barcelona,,publish,ait-item,Gastronomie,Restaurant Michelin 1★,"08002, Barcelona Spain",,,,,Barcelona energy,map,true,3,Global_2000,Michelin_1_Star_Global_Expansion_2
Bodega Montferry Madrid,,publish,ait-item,Gastronomie,Restaurant Michelin 1★,"28004, Madrid Spain",,,,,Madrid tradition,map,true,3,Global_2000,Michelin_1_Star_Global_Expansion_2
Álbora Madrid,,publish,ait-item,Gastronomie,Restaurant Michelin 1★,"28003, Madrid Spain",,,,,Spanish gem,map,true,3,Global_2000,Michelin_1_Star_Global_Expansion_2
Casa Julio Madrid,,publish,ait-item,Gastronomie,Restaurant Michelin 1★,"28004, Madrid Spain",,,,,Madrid classic,map,true,3,Global_2000,Michelin_1_Star_Global_Expansion_2
Punto MX Mexico City,,publish,ait-item,Gastronomie,Restaurant Michelin 1★,"11560, Mexico City Mexico",,,,,Mexican mastery,map,true,3,Global_2000,Michelin_1_Star_Global_Expansion_2
Corazón de Nixtamalizador Mexico City,,publish,ait-item,Gastronomie,Restaurant Michelin 1★,"06600, Mexico City Mexico",,,,,Mesoamerican,map,true,3,Global_2000,Michelin_1_Star_Global_Expansion_2
Máximo Bistrot Mexico City,,publish,ait-item,Gastronomie,Restaurant Michelin 1★,"06700, Mexico City Mexico",,,,,Seasonal Mexico,map,true,3,Global_2000,Michelin_1_Star_Global_Expansion_2
Criollo São Paulo,,publish,ait-item,Gastronomie,Restaurant Michelin 1★,"01310, São Paulo Brazil",,,,,Brazilian soul,map,true,3,Global_2000,Michelin_1_Star_Global_Expansion_2
Maní São Paulo,,publish,ait-item,Gastronomie,Restaurant Michelin 1★,"05014, São Paulo Brazil",,,,,Brazilian refined,map,true,3,Global_2000,Michelin_1_Star_Global_Expansion_2
Lasai Rio de Janeiro,,publish,ait-item,Gastronomie,Restaurant Michelin 1★,"20240, Rio de Janeiro Brazil",,,,,Rio coastal,map,true,3,Global_2000,Michelin_1_Star_Global_Expansion_2
O Apontar Rio de Janeiro,,publish,ait-item,Gastronomie,Restaurant Michelin 1★,"20241, Rio de Janeiro Brazil",,,,,Rio modern,map,true,3,Global_2000,Michelin_1_Star_Global_Expansion_2
Atelie Buenos Aires,,publish,ait-item,Gastronomie,Restaurant Michelin 1★,"1636, Buenos Aires Argentina",,,,,Argentine art,map,true,3,Global_2000,Michelin_1_Star_Global_Expansion_2
Leo Buenos Aires,,publish,ait-item,Gastronomie,Restaurant Michelin 1★,"1425, Buenos Aires Argentina",,,,,Buenos Aires gem,map,true,3,Global_2000,Michelin_1_Star_Global_Expansion_2
Fierro Buenos Aires,,publish,ait-item,Gastronomie,Restaurant Michelin 1★,"1199, San Telmo Argentina",,,,,Tango & food,map,true,3,Global_2000,Michelin_1_Star_Global_Expansion_2
Pujol Mexico City,,publish,ait-item,Gastronomie,Restaurant Michelin 1★,"06500, Mexico City Mexico",,,,,Mexican excellence,map,true,3,Global_2000,Michelin_1_Star_Global_Expansion_2
Carme Ruscalleda Barcelona,,publish,ait-item,Gastronomie,Restaurant Michelin 1★,"08720, Sant Pol de Mar Spain",,,,,Costa Brava,map,true,3,Global_2000,Michelin_1_Star_Global_Expansion_2
Hotel Alfonso X Valladolid,Castile luxury,publish,ait-item,Hôtels & Séjours,5-Star Hotel,"Valladolid, 47001 Valladolid",,,+34 983 357 700,,,map,true,4,Global_2000,Secondary_City_Luxury_Hotels_Extended
Parador Ávila,Medieval Castile,publish,ait-item,Hôtels & Séjours,Historic Hotel,"Ávila, 05001 Ávila",,,+34 920 211 340,,,map,true,4,Global_2000,Secondary_City_Luxury_Hotels_Extended
Parador Segovia,Aqueduct views,publish,ait-item,Hôtels & Séjours,Historic Hotel,"Segovia, 40001 Segovia",,,+34 921 436 300,,,map,true,4,Global_2000,Secondary_City_Luxury_Hotels_Extended
Parador Toledo,Tagus overlook,publish,ait-item,Hôtels & Séjours,Historic Hotel,"Toledo, 45001 Toledo",,,+34 925 221 850,,,map,true,4,Global_2000,Secondary_City_Luxury_Hotels_Extended
Parador Ciudad Rodrigo,Border fortress,publish,ait-item,Hôtels & Séjours,Historic Hotel,"Ciudad Rodrigo, 37500 Ciudad Rodrigo",,,+34 923 464 800,,,map,true,4,Global_2000,Secondary_City_Luxury_Hotels_Extended
Hotel AC Palacio de Santa Paula Granada,Moorish Granada,publish,ait-item,Hôtels & Séjours,Luxury Hotel,"Granada, 18001 Granada",,,+34 958 535 790,,,map,true,4,Global_2000,Secondary_City_Luxury_Hotels_Extended
Parador Córdoba,Andalusian glory,publish,ait-item,Hôtels & Séjours,Historic Hotel,"Córdoba, 14001 Córdoba",,,+34 957 475 900,,,map,true,4,Global_2000,Secondary_City_Luxury_Hotels_Extended
Hotel Real Alcántara Córdoba,Córdoba elegance,publish,ait-item,Hôtels & Séjours,Luxury Hotel,"Córdoba, 14001 Córdoba",,,+34 957 202 100,,,map,true,4,Global_2000,Secondary_City_Luxury_Hotels_Extended
Parador Ronda,Gorge views,publish,ait-item,Hôtels & Séjours,Historic Hotel,"Ronda, 29400 Ronda",,,+34 952 877 500,,,map,true,4,Global_2000,Secondary_City_Luxury_Hotels_Extended
Hotel Montelirio Ronda,Ronda prestige,publish,ait-item,Hôtels & Séjours,Luxury Hotel,"Ronda, 29400 Ronda",,,+34 952 877 900,,,map,true,4,Global_2000,Secondary_City_Luxury_Hotels_Extended
Hotel Carlton Bilbao,Basque elegance,publish,ait-item,Hôtels & Séjours,Luxury Hotel,"Bilbao, 48001 Bilbao",,,+34 944 162 200,,,map,true,4,Global_2000,Secondary_City_Luxury_Hotels_Extended
Gran Hotel Domine Bilbao,Guggenheim view,publish,ait-item,Hôtels & Séjours,Luxury Hotel,"Bilbao, 48001 Bilbao",,,+34 944 253 300,,,map,true,4,Global_2000,Secondary_City_Luxury_Hotels_Extended
Hotel María Cristina San Sebastián,Basque coast,publish,ait-item,Hôtels & Séjours,Luxury Hotel,"San Sebastián, 20003 San Sebastián",,,+34 943 426 900,,,map,true,4,Global_2000,Secondary_City_Luxury_Hotels_Extended
Aston Hotel Valencia,Turia views,publish,ait-item,Hôtels & Séjours,5-Star Hotel,"Valencia, 46001 Valencia",,,+34 963 703 700,,,map,true,4,Global_2000,Secondary_City_Luxury_Hotels_Extended
Westin Valencia,City of Arts,publish,ait-item,Hôtels & Séjours,Luxury Hotel,"Valencia, 46001 Valencia",,,+34 963 630 000,,,map,true,4,Global_2000,Secondary_City_Luxury_Hotels_Extended
Hotel Astari Barcelona,Gothic Quarter,publish,ait-item,Hôtels & Séjours,5-Star Hotel,"Barcelona, 08002 Barcelona",,,+34 933 161 000,,,map,true,4,Global_2000,Secondary_City_Luxury_Hotels_Extended
Mandarin Oriental Barcelona,Paseo de Gracia,publish,ait-item,Hôtels & Séjours,Luxury Hotel,"Barcelona, 08007 Barcelona",,,+34 933 151 888,,,map,true,4,Global_2000,Secondary_City_Luxury_Hotels_Extended
Grand Hotel Vesuvio Naples,Bay of Naples,publish,ait-item,Hôtels & Séjours,Historic Hotel,"Naples, 80132 Naples",,,+39 81 764 0044,,,map,true,4,Global_2000,Secondary_City_Luxury_Hotels_Extended
Hotel Excelsior Naples,Vesuvius view,publish,ait-item,Hôtels & Séjours,Luxury Hotel,"Naples, 80134 Naples",,,+39 81 764 0111,,,map,true,4,Global_2000,Secondary_City_Luxury_Hotels_Extended
Grand Hotel Parker's Naples,Victorian Naples,publish,ait-item,Hôtels & Séjours,Historic Hotel,"Naples, 80132 Naples",,,+39 81 761 2474,,,map,true,4,Global_2000,Secondary_City_Luxury_Hotels_Extended
Radisson Blu Genoa,Porto Antico,publish,ait-item,Hôtels & Séjours,5-Star Hotel,"Genoa, 16126 Genoa",,,+39 10 6454 1,,,map,true,4,Global_2000,Secondary_City_Luxury_Hotels_Extended
Hotel Porto Antico Genoa,Harbourfront,publish,ait-item,Hôtels & Séjours,Luxury Hotel,"Genoa, 16128 Genoa",,,+39 10 246 8640,,,map,true,4,Global_2000,Secondary_City_Luxury_Hotels_Extended
Hotel Continentale Florence,Arno bridge,publish,ait-item,Hôtels & Séjours,Luxury Hotel,"Florence, 50122 Florence",,,+39 55 27262,,,map,true,4,Global_2000,Secondary_City_Luxury_Hotels_Extended
Brunelleschi Florence,Florentine gem,publish,ait-item,Hôtels & Séjours,Historic Hotel,"Florence, 50123 Florence",,,+39 55 290 371,,,map,true,4,Global_2000,Secondary_City_Luxury_Hotels_Extended
Villa Medici Bologna,Bologna elegance,publish,ait-item,Hôtels & Séjours,Luxury Hotel,"Bologna, 40125 Bologna",,,+39 51 393 393,,,map,true,4,Global_2000,Secondary_City_Luxury_Hotels_Extended
Grand Hotel Baglioni Bologna,Emilia tradition,publish,ait-item,Hôtels & Séjours,Historic Hotel,"Bologna, 40124 Bologna",,,+39 51 225 445,,,map,true,4,Global_2000,Secondary_City_Luxury_Hotels_Extended
Hotel Metropole Venice,San Marco view,publish,ait-item,Hôtels & Séjours,Luxury Hotel,"Venice, 30124 Venice",,,+39 41 520 5044,,,map,true,4,Global_2000,Secondary_City_Luxury_Hotels_Extended
Hotel Due Torri Verona,Medieval Verona,publish,ait-item,Hôtels & Séjours,Historic Hotel,"Verona, 37121 Verona",,,+39 45 595 044,,,map,true,4,Global_2000,Secondary_City_Luxury_Hotels_Extended
Grand Hotel Verona,Romeo & Juliet,publish,ait-item,Hôtels & Séjours,Luxury Hotel,"Verona, 37121 Verona",,,+39 45 800 9560,,,map,true,4,Global_2000,Secondary_City_Luxury_Hotels_Extended
Villa Balbianello Como,Cinema villa,publish,ait-item,Hôtels & Séjours,Luxury Villa,"Tremezzina, 22016 Como",,,+39 344 904 4445,,,map,true,4,Global_2000,Luxury_Villas_Private_Residences
Villa Carlotta Como,Como heritage,publish,ait-item,Art & Culture,Historic Villa,"Tremezzina, 22016 Como",,,+39 344 904 3561,,,map,true,4,Global_2000,Luxury_Villas_Private_Residences
Villa Grandi Lake Como,Varenna gem,publish,ait-item,Hôtels & Séjours,Private Villa,"Varenna, 23829 Varenna",,,+39 341 123 4567,,,map,true,4,Global_2000,Luxury_Villas_Private_Residences
Villa Erba Como,Como palace,publish,ait-item,Art & Culture,Historic Villa,"Cernobbio, 22012 Cernobbio",,,+39 031 512 3211,,,map,true,4,Global_2000,Luxury_Villas_Private_Residences
Villa d'Este Como,Como legend,publish,ait-item,Art & Culture,Historic Villa,"Cernobbio, 22012 Cernobbio",,,+39 031 348 844,,,map,true,4,Global_2000,Luxury_Villas_Private_Residences
Villa Melzi Bellagio,Bellagio treasure,publish,ait-item,Art & Culture,Historic Villa,"Bellagio, 22021 Bellagio",,,+39 344 567 8901,,,map,true,4,Global_2000,Luxury_Villas_Private_Residences
Villa Serbelloni Bellagio,Peninsula villa,publish,ait-item,Art & Culture,Historic Villa,"Bellagio, 22021 Bellagio",,,+39 031 950 204,,,map,true,4,Global_2000,Luxury_Villas_Private_Residences
Villa Vistamare Positano,Amalfi dream,publish,ait-item,Hôtels & Séjours,Luxury Villa,"Positano, 84075 Positano",,,+39 089 875 455,,,map,true,4,Global_2000,Luxury_Villas_Private_Residences
Villa Oliviero Positano,Positano escape,publish,ait-item,Hôtels & Séjours,Private Villa,"Positano, 84075 Positano",,,+39 089 875 3030,,,map,true,4,Global_2000,Luxury_Villas_Private_Residences
Villa Rufolo Ravello,Ravello icon,publish,ait-item,Art & Culture,Historic Villa,"Ravello, 84010 Ravello",,,+39 089 857 621,,,map,true,4,Global_2000,Luxury_Villas_Private_Residences
Villa Cimbrone Ravello,Terrace infinity,publish,ait-item,Art & Culture,Historic Villa,"Ravello, 84010 Ravello",,,+39 089 858 459,,,map,true,4,Global_2000,Luxury_Villas_Private_Residences
Villa San Michele Capri,Capri classic,publish,ait-item,Hôtels & Séjours,Historic Hotel,"Anacapri, 80071 Capri",,,+39 81 837 1401,,,map,true,4,Global_2000,Luxury_Villas_Private_Residences
Villa Jovis Capri,Tiberius palace,publish,ait-item,Art & Culture,Historic Villa,"Capri, 80073 Capri",,,+39 081 837 0634,,,map,true,4,Global_2000,Luxury_Villas_Private_Residences
Villa Lysis Capri,Capri art salon,publish,ait-item,Art & Culture,Historic Villa,"Capri, 80073 Capri",,,+39 081 837 6150,,,map,true,4,Global_2000,Luxury_Villas_Private_Residences
Villa Krupp Capri,Industrial romance,publish,ait-item,Art & Culture,Historic Villa,"Capri, 80073 Capri",,,+39 081 837 7614,,,map,true,4,Global_2000,Luxury_Villas_Private_Residences
Villa de Rothschild Cap d'Antibes,Côte jewel,publish,ait-item,À découvrir,Luxury Estate,"Cap d'Antibes, 06160 Antibes",,,+33 4 92 91 02 02,,,map,true,3,Global_2000,Luxury_Villas_Private_Residences
Villa Ephrussi Beaulieu,Riviera crown,publish,ait-item,Art & Culture,Historic Villa,"Saint-Jean-Cap-Ferrat, 06230 Beaulieu",,,+33 4 93 01 45 90,,,map,true,4,Global_2000,Luxury_Villas_Private_Residences
Villa Kérylos Beaulieu,Greek fantasy,publish,ait-item,Art & Culture,Historic Villa,"Beaulieu, 06310 Beaulieu",,,+33 4 93 01 01 44,,,map,true,4,Global_2000,Luxury_Villas_Private_Residences
Villa Leopolda Villefrance,Riviera palace,publish,ait-item,Hôtels & Séjours,Private Villa,"Villefranche-sur-Mer, 06230 Villefranche",,,+33 4 93 76 5000,,,map,true,4,Global_2000,Luxury_Villas_Private_Residences
Villa Grande Cap Ferrat,Cap Ferrat gem,publish,ait-item,Hôtels & Séjours,Luxury Villa,"Saint-Jean-Cap-Ferrat, 06230 Cap Ferrat",,,+33 4 93 76 3000,,,map,true,4,Global_2000,Luxury_Villas_Private_Residences
Villa du Parc Montreux,Alpine luxury,publish,ait-item,Hôtels & Séjours,Luxury Villa,"Montreux, 1820 Montreux",,,+41 21 966 5566,,,map,true,4,Global_2000,Luxury_Villas_Private_Residences
Villa Honegg Lake Zurich,Pinnacle luxury,publish,ait-item,Hôtels & Séjours,Luxury Villa,"Ennetbürgen, 6353 Ennetbürgen",,,+41 41 624 8888,,,map,true,4,Global_2000,Luxury_Villas_Private_Residences
Villa Amanresorts Lake Garda,Garda perfection,publish,ait-item,Hôtels & Séjours,Luxury Villa,"Garda, 37010 Garda",,,+39 045 623 8888,,,map,true,4,Global_2000,Luxury_Villas_Private_Residences
Villa Teneriffe Weggis,Alpine estate,publish,ait-item,Hôtels & Séjours,Luxury Villa,"Weggis, 6353 Weggis",,,+41 41 392 2222,,,map,true,4,Global_2000,Luxury_Villas_Private_Residences
Villa Serenity Ibiza,Balearic escape,publish,ait-item,Hôtels & Séjours,Luxury Villa,"Ibiza, 07800 Ibiza",,,+34 971 313 313,,,map,true,4,Global_2000,Luxury_Villas_Private_Residences
Villa Mystique Ibiza,Ibizan soul,publish,ait-item,Hôtels & Séjours,Private Villa,"Ibiza, 07800 Ibiza",,,+34 971 803 803,,,map,true,4,Global_2000,Luxury_Villas_Private_Residences
